rtype	rid	timestamp	properties	linkedEntities
rating.explicit	5969	1362300120	{"rating":8}	{"subject":"user:2141","object":"movie:1792647"}
rating.explicit	5970	1362298721	{"rating":7}	{"subject":"user:2142","object":"movie:1045658"}
rating.explicit	5971	1363142040	{"rating":6}	{"subject":"user:2143","object":"movie:0113492"}
rating.explicit	5972	1362529286	{"rating":7}	{"subject":"user:2143","object":"movie:0905372"}
rating.explicit	5973	1362534137	{"rating":8}	{"subject":"user:2143","object":"movie:1024648"}
rating.explicit	5974	1362092853	{"rating":8}	{"subject":"user:2143","object":"movie:1212450"}
rating.explicit	5975	1363173642	{"rating":6}	{"subject":"user:2143","object":"movie:1343727"}
rating.explicit	5976	1362279280	{"rating":5}	{"subject":"user:2143","object":"movie:1457765"}
rating.explicit	5977	1363051947	{"rating":6}	{"subject":"user:2143","object":"movie:1764234"}
rating.explicit	5978	1362958300	{"rating":5}	{"subject":"user:2143","object":"movie:1790869"}
rating.explicit	5979	1362066300	{"rating":8}	{"subject":"user:2143","object":"movie:1790885"}
rating.explicit	5980	1362360887	{"rating":7}	{"subject":"user:2143","object":"movie:2023587"}
rating.explicit	5981	1362080099	{"rating":7}	{"subject":"user:2144","object":"movie:1920849"}
rating.explicit	5982	1362075512	{"rating":10}	{"subject":"user:2145","object":"movie:1772341"}
rating.explicit	5983	1362884556	{"rating":10}	{"subject":"user:2146","object":"movie:0103251"}
rating.explicit	5984	1362433215	{"rating":7}	{"subject":"user:2147","object":"movie:0845046"}
rating.explicit	5985	1362875381	{"rating":6}	{"subject":"user:2147","object":"movie:1078940"}
rating.explicit	5986	1362675820	{"rating":8}	{"subject":"user:2148","object":"movie:0116367"}
rating.explicit	5987	1363208994	{"rating":5}	{"subject":"user:2148","object":"movie:0157503"}
rating.explicit	5988	1362860751	{"rating":5}	{"subject":"user:2149","object":"movie:1966604"}
rating.explicit	5989	1363136820	{"rating":4}	{"subject":"user:2150","object":"movie:1077368"}
rating.explicit	5990	1362864451	{"rating":8}	{"subject":"user:2151","object":"movie:0286106"}
rating.explicit	5991	1362869058	{"rating":3}	{"subject":"user:2151","object":"movie:1564585"}
rating.explicit	5992	1363119973	{"rating":6}	{"subject":"user:2152","object":"movie:1282140"}
rating.explicit	5993	1362353955	{"rating":10}	{"subject":"user:2152","object":"movie:1602620"}
rating.explicit	5994	1363573422	{"rating":10}	{"subject":"user:2153","object":"movie:0368226"}
rating.explicit	5995	1362964842	{"rating":6}	{"subject":"user:2153","object":"movie:0975645"}
rating.explicit	5996	1362975358	{"rating":7}	{"subject":"user:2153","object":"movie:1250777"}
rating.explicit	5997	1362602775	{"rating":4}	{"subject":"user:2154","object":"movie:0938330"}
rating.explicit	5998	1362522271	{"rating":6}	{"subject":"user:2154","object":"movie:1235522"}
rating.explicit	5999	1362477701	{"rating":5}	{"subject":"user:2154","object":"movie:1547234"}
rating.explicit	6000	1362824208	{"rating":5}	{"subject":"user:2154","object":"movie:1570728"}
rating.explicit	6001	1362477686	{"rating":7}	{"subject":"user:2154","object":"movie:1855199"}
rating.explicit	6002	1362520203	{"rating":8}	{"subject":"user:2155","object":"movie:0887912"}
rating.explicit	6003	1363045852	{"rating":7}	{"subject":"user:2156","object":"movie:0454876"}
rating.explicit	6004	1363197776	{"rating":9}	{"subject":"user:2157","object":"movie:0071562"}
rating.explicit	6005	1363197880	{"rating":7}	{"subject":"user:2157","object":"movie:0099674"}
rating.explicit	6006	1362131265	{"rating":6}	{"subject":"user:2158","object":"movie:0381849"}
rating.explicit	6007	1363475914	{"rating":7}	{"subject":"user:2158","object":"movie:1971352"}
rating.explicit	6008	1362800339	{"rating":8}	{"subject":"user:2159","object":"movie:1623205"}
rating.explicit	6009	1362444449	{"rating":4}	{"subject":"user:2160","object":"movie:0975645"}
rating.explicit	6010	1363468255	{"rating":8}	{"subject":"user:2161","object":"movie:0110622"}
rating.explicit	6011	1363531640	{"rating":8}	{"subject":"user:2162","object":"movie:1712170"}
rating.explicit	6012	1362165789	{"rating":8}	{"subject":"user:2163","object":"movie:0765429"}
rating.explicit	6013	1362746041	{"rating":6}	{"subject":"user:2163","object":"movie:1024648"}
rating.explicit	6014	1362948139	{"rating":7}	{"subject":"user:2163","object":"movie:1210166"}
rating.explicit	6015	1362934603	{"rating":4}	{"subject":"user:2164","object":"movie:0112715"}
rating.explicit	6016	1362373734	{"rating":8}	{"subject":"user:2165","object":"movie:0160862"}
rating.explicit	6017	1363110331	{"rating":9}	{"subject":"user:2165","object":"movie:1683526"}
rating.explicit	6018	1362876975	{"rating":10}	{"subject":"user:2166","object":"movie:1702439"}
rating.explicit	6019	1362784200	{"rating":8}	{"subject":"user:2167","object":"movie:0097239"}
rating.explicit	6020	1362314664	{"rating":6}	{"subject":"user:2167","object":"movie:1017451"}
rating.explicit	6021	1362356707	{"rating":6}	{"subject":"user:2167","object":"movie:1702439"}
rating.explicit	6022	1362440185	{"rating":7}	{"subject":"user:2167","object":"movie:2244901"}
rating.explicit	6023	1362305382	{"rating":10}	{"subject":"user:2168","object":"movie:0172495"}
rating.explicit	6024	1362187973	{"rating":9}	{"subject":"user:2169","object":"movie:0350258"}
rating.explicit	6025	1362172679	{"rating":8}	{"subject":"user:2170","object":"movie:1074638"}
rating.explicit	6026	1362515268	{"rating":7}	{"subject":"user:2170","object":"movie:1764234"}
rating.explicit	6027	1362094039	{"rating":7}	{"subject":"user:2171","object":"movie:2023587"}
rating.explicit	6028	1362622055	{"rating":7}	{"subject":"user:2172","object":"movie:1623205"}
rating.explicit	6029	1362773189	{"rating":9}	{"subject":"user:2173","object":"movie:1623205"}
rating.explicit	6030	1363079842	{"rating":7}	{"subject":"user:2174","object":"movie:0298130"}
rating.explicit	6031	1363079876	{"rating":6}	{"subject":"user:2174","object":"movie:0391198"}
rating.explicit	6032	1363080024	{"rating":6}	{"subject":"user:2174","object":"movie:0397065"}
rating.explicit	6033	1363079955	{"rating":6}	{"subject":"user:2174","object":"movie:0433386"}
rating.explicit	6034	1363086081	{"rating":9}	{"subject":"user:2174","object":"movie:1010048"}
rating.explicit	6035	1363079992	{"rating":5}	{"subject":"user:2174","object":"movie:1053859"}
rating.explicit	6036	1363083825	{"rating":8}	{"subject":"user:2174","object":"movie:1219289"}
rating.explicit	6037	1363078830	{"rating":8}	{"subject":"user:2174","object":"movie:1301264"}
rating.explicit	6038	1362068726	{"rating":10}	{"subject":"user:2174","object":"movie:1707386"}
rating.explicit	6039	1363078721	{"rating":9}	{"subject":"user:2174","object":"movie:1899353"}
rating.explicit	6040	1362427641	{"rating":5}	{"subject":"user:2175","object":"movie:0477080"}
rating.explicit	6041	1362846201	{"rating":6}	{"subject":"user:2175","object":"movie:1748122"}
rating.explicit	6042	1362853533	{"rating":3}	{"subject":"user:2175","object":"movie:1839492"}
rating.explicit	6043	1362760901	{"rating":7}	{"subject":"user:2175","object":"movie:2649128"}
rating.explicit	6044	1362629439	{"rating":10}	{"subject":"user:2176","object":"movie:0110912"}
rating.explicit	6045	1362196759	{"rating":5}	{"subject":"user:2177","object":"movie:1496422"}
rating.explicit	6046	1362196558	{"rating":5}	{"subject":"user:2177","object":"movie:1582507"}
rating.explicit	6047	1362196905	{"rating":8}	{"subject":"user:2177","object":"movie:1907668"}
rating.explicit	6048	1362456763	{"rating":8}	{"subject":"user:2178","object":"movie:0208092"}
rating.explicit	6049	1363096325	{"rating":7}	{"subject":"user:2179","object":"movie:0120184"}
rating.explicit	6050	1363111315	{"rating":8}	{"subject":"user:2179","object":"movie:0373926"}
rating.explicit	6051	1363176992	{"rating":8}	{"subject":"user:2179","object":"movie:0382625"}
rating.explicit	6052	1362672021	{"rating":8}	{"subject":"user:2179","object":"movie:0393162"}
rating.explicit	6053	1363176927	{"rating":9}	{"subject":"user:2179","object":"movie:0808151"}
rating.explicit	6054	1362672272	{"rating":9}	{"subject":"user:2179","object":"movie:0848228"}
rating.explicit	6055	1363180268	{"rating":9}	{"subject":"user:2179","object":"movie:0945513"}
rating.explicit	6056	1362672115	{"rating":8}	{"subject":"user:2179","object":"movie:0947810"}
rating.explicit	6057	1362672087	{"rating":6}	{"subject":"user:2179","object":"movie:0990407"}
rating.explicit	6058	1363255217	{"rating":8}	{"subject":"user:2179","object":"movie:1045658"}
rating.explicit	6059	1362672158	{"rating":6}	{"subject":"user:2179","object":"movie:1074638"}
rating.explicit	6060	1362672384	{"rating":8}	{"subject":"user:2179","object":"movie:1119646"}
rating.explicit	6061	1362672064	{"rating":5}	{"subject":"user:2179","object":"movie:1133985"}
rating.explicit	6062	1362672246	{"rating":10}	{"subject":"user:2179","object":"movie:1345836"}
rating.explicit	6063	1362672220	{"rating":6}	{"subject":"user:2179","object":"movie:1392170"}
rating.explicit	6064	1362672335	{"rating":5}	{"subject":"user:2179","object":"movie:1428538"}
rating.explicit	6065	1362672186	{"rating":7}	{"subject":"user:2179","object":"movie:1907668"}
rating.explicit	6066	1362330026	{"rating":7}	{"subject":"user:2180","object":"movie:0770703"}
rating.explicit	6067	1362330089	{"rating":8}	{"subject":"user:2180","object":"movie:1024648"}
rating.explicit	6068	1363548826	{"rating":8}	{"subject":"user:2180","object":"movie:2608224"}
rating.explicit	6069	1363284055	{"rating":3}	{"subject":"user:2181","object":"movie:0087385"}
rating.explicit	6070	1362525625	{"rating":8}	{"subject":"user:2182","object":"movie:0443272"}
rating.explicit	6071	1362958776	{"rating":8}	{"subject":"user:2182","object":"movie:1045658"}
rating.explicit	6072	1362525773	{"rating":8}	{"subject":"user:2182","object":"movie:1602620"}
rating.explicit	6073	1362525747	{"rating":7}	{"subject":"user:2182","object":"movie:1707386"}
rating.explicit	6074	1362975755	{"rating":9}	{"subject":"user:2183","object":"movie:1623205"}
rating.explicit	6075	1363554078	{"rating":6}	{"subject":"user:2184","object":"movie:0241527"}
rating.explicit	6076	1363297719	{"rating":7}	{"subject":"user:2185","object":"movie:1707386"}
rating.explicit	6077	1362081422	{"rating":9}	{"subject":"user:2185","object":"movie:2608224"}
rating.explicit	6078	1362492757	{"rating":7}	{"subject":"user:2186","object":"movie:0770703"}
rating.explicit	6079	1362961880	{"rating":9}	{"subject":"user:2187","object":"movie:1623205"}
rating.explicit	6080	1362783655	{"rating":8}	{"subject":"user:2187","object":"movie:1981677"}
rating.explicit	6081	1363527199	{"rating":10}	{"subject":"user:2188","object":"movie:1588173"}
rating.explicit	6082	1362139413	{"rating":8}	{"subject":"user:2189","object":"movie:1045658"}
rating.explicit	6083	1362139399	{"rating":6}	{"subject":"user:2189","object":"movie:1790885"}
rating.explicit	6084	1362621630	{"rating":6}	{"subject":"user:2190","object":"movie:1234719"}
rating.explicit	6085	1363047672	{"rating":7}	{"subject":"user:2190","object":"movie:1623205"}
rating.explicit	6086	1362947431	{"rating":6}	{"subject":"user:2190","object":"movie:1772341"}
rating.explicit	6087	1362379912	{"rating":5}	{"subject":"user:2191","object":"movie:1321870"}
rating.explicit	6088	1362098131	{"rating":9}	{"subject":"user:2192","object":"movie:1033575"}
rating.explicit	6089	1362358989	{"rating":7}	{"subject":"user:2193","object":"movie:1307068"}
rating.explicit	6090	1362875287	{"rating":8}	{"subject":"user:2193","object":"movie:1586752"}
rating.explicit	6091	1362365799	{"rating":5}	{"subject":"user:2193","object":"movie:1767382"}
rating.explicit	6092	1362804725	{"rating":9}	{"subject":"user:2194","object":"movie:0454876"}
rating.explicit	6093	1362958355	{"rating":6}	{"subject":"user:2194","object":"movie:1351685"}
rating.explicit	6094	1362982280	{"rating":5}	{"subject":"user:2194","object":"movie:1547234"}
rating.explicit	6095	1362982236	{"rating":6}	{"subject":"user:2194","object":"movie:1623288"}
rating.explicit	6096	1362982196	{"rating":1}	{"subject":"user:2194","object":"movie:1673434"}
rating.explicit	6097	1362981916	{"rating":6}	{"subject":"user:2194","object":"movie:1764234"}
rating.explicit	6098	1362982216	{"rating":7}	{"subject":"user:2194","object":"movie:1772341"}
rating.explicit	6099	1362982100	{"rating":2}	{"subject":"user:2194","object":"movie:2109184"}
rating.explicit	6100	1363565652	{"rating":10}	{"subject":"user:2195","object":"movie:0144117"}
rating.explicit	6101	1362699678	{"rating":7}	{"subject":"user:2196","object":"movie:0379725"}
rating.explicit	6102	1362091295	{"rating":7}	{"subject":"user:2196","object":"movie:1615147"}
rating.explicit	6103	1363385319	{"rating":10}	{"subject":"user:2196","object":"movie:1707386"}
rating.explicit	6104	1362611562	{"rating":6}	{"subject":"user:2197","object":"movie:0948470"}
rating.explicit	6105	1362868835	{"rating":6}	{"subject":"user:2197","object":"movie:1637725"}
rating.explicit	6106	1363498528	{"rating":6}	{"subject":"user:2198","object":"movie:0790628"}
rating.explicit	6107	1363340354	{"rating":8}	{"subject":"user:2199","object":"movie:1074638"}
rating.explicit	6108	1362349865	{"rating":7}	{"subject":"user:2200","object":"movie:0409184"}
rating.explicit	6109	1363411934	{"rating":10}	{"subject":"user:2201","object":"movie:0056058"}
rating.explicit	6110	1362618483	{"rating":8}	{"subject":"user:2202","object":"movie:2309788"}
rating.explicit	6111	1362405518	{"rating":9}	{"subject":"user:2203","object":"movie:0795421"}
rating.explicit	6112	1362348504	{"rating":10}	{"subject":"user:2203","object":"movie:1024648"}
rating.explicit	6113	1362170530	{"rating":7}	{"subject":"user:2203","object":"movie:1242422"}
rating.explicit	6114	1362170507	{"rating":8}	{"subject":"user:2203","object":"movie:1649419"}
rating.explicit	6115	1362436037	{"rating":10}	{"subject":"user:2204","object":"movie:0209144"}
rating.explicit	6116	1362269180	{"rating":10}	{"subject":"user:2204","object":"movie:0903624"}
rating.explicit	6117	1362787123	{"rating":10}	{"subject":"user:2204","object":"movie:1707386"}
rating.explicit	6118	1362461933	{"rating":9}	{"subject":"user:2205","object":"movie:1912398"}
rating.explicit	6119	1362499727	{"rating":3}	{"subject":"user:2206","object":"movie:1637725"}
rating.explicit	6120	1362499860	{"rating":8}	{"subject":"user:2206","object":"movie:2213054"}
rating.explicit	6121	1363555955	{"rating":9}	{"subject":"user:2207","object":"movie:1212450"}
rating.explicit	6122	1362281175	{"rating":9}	{"subject":"user:2208","object":"movie:1045658"}
rating.explicit	6123	1363577327	{"rating":10}	{"subject":"user:2209","object":"movie:0045061"}
rating.explicit	6124	1363073169	{"rating":9}	{"subject":"user:2209","object":"movie:2125608"}
rating.explicit	6125	1363421700	{"rating":7}	{"subject":"user:2210","object":"movie:0837562"}
rating.explicit	6126	1362869613	{"rating":8}	{"subject":"user:2210","object":"movie:1582507"}
rating.explicit	6127	1363423092	{"rating":8}	{"subject":"user:2210","object":"movie:1714210"}
rating.explicit	6128	1362700408	{"rating":6}	{"subject":"user:2211","object":"movie:0479143"}
rating.explicit	6129	1362700241	{"rating":8}	{"subject":"user:2211","object":"movie:0800039"}
rating.explicit	6130	1362866683	{"rating":6}	{"subject":"user:2211","object":"movie:0815236"}
rating.explicit	6131	1362700202	{"rating":7}	{"subject":"user:2211","object":"movie:1570728"}
rating.explicit	6132	1362700383	{"rating":7}	{"subject":"user:2211","object":"movie:1596343"}
rating.explicit	6133	1362167608	{"rating":7}	{"subject":"user:2212","object":"movie:1570728"}
rating.explicit	6134	1362796160	{"rating":6}	{"subject":"user:2213","object":"movie:0471042"}
rating.explicit	6135	1362480151	{"rating":6}	{"subject":"user:2213","object":"movie:1397280"}
rating.explicit	6136	1362441522	{"rating":7}	{"subject":"user:2214","object":"movie:1682181"}
rating.explicit	6137	1362441482	{"rating":7}	{"subject":"user:2214","object":"movie:1966604"}
rating.explicit	6138	1363053653	{"rating":8}	{"subject":"user:2214","object":"movie:2125608"}
rating.explicit	6139	1362915970	{"rating":9}	{"subject":"user:2215","object":"movie:0398286"}
rating.explicit	6140	1362440538	{"rating":9}	{"subject":"user:2215","object":"movie:0910970"}
rating.explicit	6141	1363306508	{"rating":3}	{"subject":"user:2216","object":"movie:0393109"}
rating.explicit	6142	1362614428	{"rating":8}	{"subject":"user:2217","object":"movie:0230600"}
rating.explicit	6143	1362274970	{"rating":6}	{"subject":"user:2217","object":"movie:1692098"}
rating.explicit	6144	1363116355	{"rating":10}	{"subject":"user:2218","object":"movie:0454876"}
rating.explicit	6145	1362843886	{"rating":9}	{"subject":"user:2219","object":"movie:0473705"}
rating.explicit	6146	1362263919	{"rating":10}	{"subject":"user:2220","object":"movie:1205489"}
rating.explicit	6147	1362698848	{"rating":7}	{"subject":"user:2221","object":"movie:1623205"}
rating.explicit	6148	1362736868	{"rating":7}	{"subject":"user:2222","object":"movie:1623205"}
rating.explicit	6149	1362216317	{"rating":8}	{"subject":"user:2223","object":"movie:0127080"}
rating.explicit	6150	1363557540	{"rating":9}	{"subject":"user:2224","object":"movie:0116483"}
rating.explicit	6151	1363088220	{"rating":9}	{"subject":"user:2224","object":"movie:1291584"}
rating.explicit	6152	1363170313	{"rating":6}	{"subject":"user:2224","object":"movie:1591095"}
rating.explicit	6153	1362692758	{"rating":2}	{"subject":"user:2225","object":"movie:0857190"}
rating.explicit	6154	1363302737	{"rating":10}	{"subject":"user:2226","object":"movie:0112442"}
rating.explicit	6155	1362855448	{"rating":8}	{"subject":"user:2227","object":"movie:0454876"}
rating.explicit	6156	1363538846	{"rating":7}	{"subject":"user:2227","object":"movie:1649419"}
rating.explicit	6157	1363447354	{"rating":8}	{"subject":"user:2227","object":"movie:2053425"}
rating.explicit	6158	1362848600	{"rating":8}	{"subject":"user:2227","object":"movie:2083383"}
rating.explicit	6159	1362773113	{"rating":10}	{"subject":"user:2228","object":"movie:1028532"}
rating.explicit	6160	1363512905	{"rating":7}	{"subject":"user:2229","object":"movie:0102494"}
rating.explicit	6161	1362439904	{"rating":5}	{"subject":"user:2229","object":"movie:1112782"}
rating.explicit	6162	1363381947	{"rating":7}	{"subject":"user:2229","object":"movie:1560747"}
rating.explicit	6163	1362862913	{"rating":6}	{"subject":"user:2229","object":"movie:1772341"}
rating.explicit	6164	1362519691	{"rating":8}	{"subject":"user:2230","object":"movie:0190590"}
rating.explicit	6165	1363049075	{"rating":10}	{"subject":"user:2230","object":"movie:1119646"}
rating.explicit	6166	1363049248	{"rating":7}	{"subject":"user:2230","object":"movie:1231583"}
rating.explicit	6167	1363049173	{"rating":9}	{"subject":"user:2230","object":"movie:1411697"}
rating.explicit	6168	1363048749	{"rating":5}	{"subject":"user:2230","object":"movie:1764234"}
rating.explicit	6169	1362498154	{"rating":8}	{"subject":"user:2231","object":"movie:0014142"}
rating.explicit	6170	1362327686	{"rating":9}	{"subject":"user:2231","object":"movie:0036775"}
rating.explicit	6171	1362621753	{"rating":6}	{"subject":"user:2231","object":"movie:0087727"}
rating.explicit	6172	1362926107	{"rating":10}	{"subject":"user:2231","object":"movie:0092106"}
rating.explicit	6173	1362108144	{"rating":8}	{"subject":"user:2231","object":"movie:0095956"}
rating.explicit	6174	1362509504	{"rating":7}	{"subject":"user:2231","object":"movie:0116705"}
rating.explicit	6175	1363062237	{"rating":1}	{"subject":"user:2231","object":"movie:0120685"}
rating.explicit	6176	1363231002	{"rating":7}	{"subject":"user:2231","object":"movie:0120746"}
rating.explicit	6177	1362452635	{"rating":4}	{"subject":"user:2231","object":"movie:0167190"}
rating.explicit	6178	1363323984	{"rating":3}	{"subject":"user:2231","object":"movie:0417148"}
rating.explicit	6179	1363400624	{"rating":1}	{"subject":"user:2231","object":"movie:0454876"}
rating.explicit	6180	1362793918	{"rating":8}	{"subject":"user:2231","object":"movie:0462499"}
rating.explicit	6181	1363188049	{"rating":9}	{"subject":"user:2231","object":"movie:0462538"}
rating.explicit	6182	1362579731	{"rating":3}	{"subject":"user:2231","object":"movie:1276104"}
rating.explicit	6183	1363198708	{"rating":6}	{"subject":"user:2231","object":"movie:1320253"}
rating.explicit	6184	1362889782	{"rating":7}	{"subject":"user:2231","object":"movie:1560747"}
rating.explicit	6185	1362941455	{"rating":1}	{"subject":"user:2231","object":"movie:1659343"}
rating.explicit	6186	1362542966	{"rating":1}	{"subject":"user:2231","object":"movie:1673434"}
rating.explicit	6187	1362149152	{"rating":7}	{"subject":"user:2231","object":"movie:1912982"}
rating.explicit	6188	1362793607	{"rating":8}	{"subject":"user:2232","object":"movie:0790724"}
rating.explicit	6189	1362793761	{"rating":3}	{"subject":"user:2232","object":"movie:2034139"}
rating.explicit	6190	1362339594	{"rating":4}	{"subject":"user:2233","object":"movie:1024648"}
rating.explicit	6191	1363195927	{"rating":3}	{"subject":"user:2233","object":"movie:1623205"}
rating.explicit	6192	1362261103	{"rating":3}	{"subject":"user:2234","object":"movie:1559547"}
rating.explicit	6193	1363278985	{"rating":8}	{"subject":"user:2235","object":"movie:1772341"}
rating.explicit	6194	1362258042	{"rating":10}	{"subject":"user:2236","object":"movie:0081505"}
rating.explicit	6195	1362337625	{"rating":10}	{"subject":"user:2237","object":"movie:1711425"}
rating.explicit	6196	1362783332	{"rating":10}	{"subject":"user:2238","object":"movie:1045658"}
rating.explicit	6197	1362865700	{"rating":8}	{"subject":"user:2238","object":"movie:1568346"}
rating.explicit	6198	1363385325	{"rating":10}	{"subject":"user:2238","object":"movie:1707386"}
rating.explicit	6199	1363483049	{"rating":10}	{"subject":"user:2239","object":"movie:0105643"}
rating.explicit	6200	1362355243	{"rating":8}	{"subject":"user:2239","object":"movie:1682180"}
rating.explicit	6201	1362355305	{"rating":3}	{"subject":"user:2239","object":"movie:1702439"}
rating.explicit	6202	1362699572	{"rating":6}	{"subject":"user:2240","object":"movie:0882977"}
rating.explicit	6203	1362613106	{"rating":5}	{"subject":"user:2240","object":"movie:1606378"}
rating.explicit	6204	1362803821	{"rating":4}	{"subject":"user:2240","object":"movie:1623205"}
rating.explicit	6205	1362602411	{"rating":6}	{"subject":"user:2240","object":"movie:1904996"}
rating.explicit	6206	1362273297	{"rating":8}	{"subject":"user:2241","object":"movie:0443272"}
rating.explicit	6207	1362273250	{"rating":9}	{"subject":"user:2241","object":"movie:1024648"}
rating.explicit	6208	1362273415	{"rating":9}	{"subject":"user:2241","object":"movie:1045658"}
rating.explicit	6209	1362273968	{"rating":8}	{"subject":"user:2241","object":"movie:1649419"}
rating.explicit	6210	1363484040	{"rating":6}	{"subject":"user:2242","object":"movie:1259521"}
rating.explicit	6211	1362914929	{"rating":7}	{"subject":"user:2242","object":"movie:1623205"}
rating.explicit	6212	1363123389	{"rating":6}	{"subject":"user:2242","object":"movie:1781769"}
rating.explicit	6213	1362505630	{"rating":8}	{"subject":"user:2243","object":"movie:1024648"}
rating.explicit	6214	1362505656	{"rating":7}	{"subject":"user:2243","object":"movie:1907668"}
rating.explicit	6215	1363025212	{"rating":6}	{"subject":"user:2243","object":"movie:2053463"}
rating.explicit	6216	1363221810	{"rating":8}	{"subject":"user:2244","object":"movie:0397535"}
rating.explicit	6217	1362780570	{"rating":7}	{"subject":"user:2244","object":"movie:1648179"}
rating.explicit	6218	1363568026	{"rating":10}	{"subject":"user:2244","object":"movie:1832382"}
rating.explicit	6219	1363428312	{"rating":7}	{"subject":"user:2245","object":"movie:1234719"}
rating.explicit	6220	1363549350	{"rating":7}	{"subject":"user:2246","object":"movie:0376136"}
rating.explicit	6221	1362261101	{"rating":8}	{"subject":"user:2247","object":"movie:0112922"}
rating.explicit	6222	1362260951	{"rating":8}	{"subject":"user:2247","object":"movie:0255067"}
rating.explicit	6223	1363234346	{"rating":5}	{"subject":"user:2248","object":"movie:0443272"}
rating.explicit	6224	1363234313	{"rating":7}	{"subject":"user:2248","object":"movie:1024648"}
rating.explicit	6225	1362071704	{"rating":9}	{"subject":"user:2249","object":"movie:0120731"}
rating.explicit	6226	1362071597	{"rating":8}	{"subject":"user:2249","object":"movie:0454876"}
rating.explicit	6227	1362282889	{"rating":5}	{"subject":"user:2249","object":"movie:1648179"}
rating.explicit	6228	1362271724	{"rating":7}	{"subject":"user:2249","object":"movie:1649419"}
rating.explicit	6229	1362336723	{"rating":9}	{"subject":"user:2250","object":"movie:2076220"}
rating.explicit	6230	1363212988	{"rating":4}	{"subject":"user:2251","object":"movie:1559547"}
rating.explicit	6231	1362728484	{"rating":6}	{"subject":"user:2252","object":"movie:1361313"}
rating.explicit	6232	1362664394	{"rating":7}	{"subject":"user:2253","object":"movie:1623205"}
rating.explicit	6233	1362536362	{"rating":6}	{"subject":"user:2254","object":"movie:1855199"}
rating.explicit	6234	1362850613	{"rating":6}	{"subject":"user:2255","object":"movie:0018773"}
rating.explicit	6235	1362610495	{"rating":6}	{"subject":"user:2255","object":"movie:0086154"}
rating.explicit	6236	1362832850	{"rating":3}	{"subject":"user:2255","object":"movie:0091799"}
rating.explicit	6237	1362941063	{"rating":5}	{"subject":"user:2255","object":"movie:0837562"}
rating.explicit	6238	1362549537	{"rating":6}	{"subject":"user:2255","object":"movie:0975645"}
rating.explicit	6239	1362951692	{"rating":8}	{"subject":"user:2255","object":"movie:1197624"}
rating.explicit	6240	1363561651	{"rating":5}	{"subject":"user:2255","object":"movie:1245112"}
rating.explicit	6241	1362871137	{"rating":7}	{"subject":"user:2255","object":"movie:1649419"}
rating.explicit	6242	1362353929	{"rating":8}	{"subject":"user:2255","object":"movie:1659337"}
rating.explicit	6243	1362347758	{"rating":8}	{"subject":"user:2255","object":"movie:1772341"}
rating.explicit	6244	1362347720	{"rating":9}	{"subject":"user:2255","object":"movie:2125608"}
rating.explicit	6245	1362381854	{"rating":10}	{"subject":"user:2256","object":"movie:1606378"}
rating.explicit	6246	1362440578	{"rating":8}	{"subject":"user:2257","object":"movie:1559547"}
rating.explicit	6247	1363043366	{"rating":7}	{"subject":"user:2257","object":"movie:1623205"}
rating.explicit	6248	1363556248	{"rating":7}	{"subject":"user:2258","object":"movie:1392170"}
rating.explicit	6249	1362596947	{"rating":7}	{"subject":"user:2258","object":"movie:1428538"}
rating.explicit	6250	1362095366	{"rating":9}	{"subject":"user:2258","object":"movie:1853728"}
rating.explicit	6251	1362461230	{"rating":7}	{"subject":"user:2259","object":"movie:1212450"}
rating.explicit	6252	1363292866	{"rating":8}	{"subject":"user:2260","object":"movie:2187115"}
rating.explicit	6253	1362635114	{"rating":9}	{"subject":"user:2261","object":"movie:0327056"}
rating.explicit	6254	1362387032	{"rating":9}	{"subject":"user:2261","object":"movie:0454876"}
rating.explicit	6255	1362447049	{"rating":9}	{"subject":"user:2261","object":"movie:1649419"}
rating.explicit	6256	1362387108	{"rating":10}	{"subject":"user:2261","object":"movie:1659337"}
rating.explicit	6257	1363469217	{"rating":9}	{"subject":"user:2262","object":"movie:1045658"}
rating.explicit	6258	1363264537	{"rating":9}	{"subject":"user:2262","object":"movie:1853728"}
rating.explicit	6259	1363049699	{"rating":8}	{"subject":"user:2263","object":"movie:1623205"}
rating.explicit	6260	1363209232	{"rating":5}	{"subject":"user:2264","object":"movie:1351685"}
rating.explicit	6261	1362542474	{"rating":7}	{"subject":"user:2264","object":"movie:2072987"}
rating.explicit	6262	1362869196	{"rating":10}	{"subject":"user:2265","object":"movie:1615147"}
rating.explicit	6263	1363043223	{"rating":7}	{"subject":"user:2266","object":"movie:1623205"}
rating.explicit	6264	1362641950	{"rating":7}	{"subject":"user:2266","object":"movie:1904996"}
rating.explicit	6265	1362264263	{"rating":7}	{"subject":"user:2267","object":"movie:0211915"}
rating.explicit	6266	1363142008	{"rating":4}	{"subject":"user:2267","object":"movie:0454876"}
rating.explicit	6267	1362771257	{"rating":8}	{"subject":"user:2268","object":"movie:1219342"}
rating.explicit	6268	1362751952	{"rating":10}	{"subject":"user:2268","object":"movie:1981677"}
rating.explicit	6269	1363348619	{"rating":5}	{"subject":"user:2269","object":"movie:1623205"}
rating.explicit	6270	1362177251	{"rating":4}	{"subject":"user:2270","object":"movie:1392170"}
rating.explicit	6271	1363216232	{"rating":3}	{"subject":"user:2270","object":"movie:1623205"}
